name,wgms_id,rgi_id,cenlon,cenlat,rgi_reg_name,imageid,targetmonth,imagedate,cloudcover,cloudpct_roi,snowcoverarea_km2_gee,snowcoverarea_error_km2,totalarea_km2_gee,totalarea_error_km2,aar_gee,snowline_m_gee,snowline_error_m,bimodalok,rejectionreason,classbalance,peakbalance
Kara-Batkak,813,RGI2000-v7.0-G-13-25907,78.27280331,42.14030999,"13: Asia, Central",LC08_L2SP_148031_20210906_20210915_02_T1,8,9/6/21,0.75,3.373631589,1.005557687,0.070389038,2.112824536,0.063384736,0.475930523,4004.489997,40.04489997,1,ok,0.482747596,0.79186075
Kara-Batkak,813,RGI2000-v7.0-G-13-25907,78.27280331,42.14030999,"13: Asia, Central",LC08_L2SP_149030_20200708_20200912_02_T1,8,7/8/20,1.63,17.94652537,1.614893003,0.11304251,2.406530916,0.072195927,0.671046024,3844.154872,38.44154872,1,ok,0.323615686,0.497712418
Kara-Batkak,813,RGI2000-v7.0-G-13-25907,78.27280331,42.14030999,"13: Asia, Central",LT05_L2SP_148031_19970718_20200910_02_T1,8,7/18/97,1,2.69489335,1.22871695,0.086010186,2.386542995,0.07159629,0.514852216,3988.067457,39.88067457,1,ok,0.480724394,1
Kara-Batkak,813,RGI2000-v7.0-G-13-25907,78.27280331,42.14030999,"13: Asia, Central",LT05_L2SP_148031_19910819_20200915_02_T1,8,8/19/91,7,20.64046056,0.949259292,0.06644815,2.119030359,0.063570911,0.447968708,4084.755196,40.84755196,1,ok,0.457343573,0.76119403
Kara-Batkak,813,RGI2000-v7.0-G-13-25907,78.27280331,42.14030999,"13: Asia, Central",LT05_L2SP_148031_19940811_20200913_02_T1,8,8/11/94,4,2.22519158,2.033290786,0.142330355,2.961888915,0.088856667,0.686484485,3795.897209,37.95897209,1,ok,0.307217618,0.307822923
Kara-Batkak,813,RGI2000-v7.0-G-13-25907,78.27280331,42.14030999,"13: Asia, Central",LT05_L2SP_148031_19960901_20200911_02_T1,8,9/1/96,10,2.297099249,1.295198722,0.090663911,2.584118984,0.07752357,0.501214816,3948.067708,39.48067708,1,ok,0.489656917,0.842105263
Kara-Batkak,813,RGI2000-v7.0-G-13-25907,78.27280331,42.14030999,"13: Asia, Central",LT05_L2SP_148031_19980822_20200909_02_T1,8,8/22/98,1,6.195897974,1.752623672,0.122683657,2.731062151,0.081931865,0.641737015,3835.64791,38.3564791,1,ok,0.358210597,0.401291248
Kara-Batkak,813,RGI2000-v7.0-G-13-25907,78.27280331,42.14030999,"13: Asia, Central",LT05_L2SP_148031_19930925_20200913_02_T1,8,9/25/93,2,2.942952884,1.650491096,0.115534377,2.623125625,0.078693769,0.629207797,3803.247443,38.03247443,1,ok,0.367071111,0.604972376
Kara-Batkak,813,RGI2000-v7.0-G-13-25907,78.27280331,42.14030999,"13: Asia, Central",LC08_L2SP_148031_20130831_20200912_02_T1,8,8/31/13,1.44,2.300497325,0.717593139,0.05023152,2.188967018,0.065669011,0.327822728,4124.161999,41.24161999,1,ok,0.33275749,0.5
Kara-Batkak,813,RGI2000-v7.0-G-13-25907,78.27280331,42.14030999,"13: Asia, Central",LC08_L2SP_148031_20140701_20200911_02_T1,8,7/1/14,1.38,5.492715512,1.525433807,0.106780366,2.464241583,0.073927247,0.619027703,3900.142815,39.00142815,1,ok,0.372676883,0.862682165
Kara-Batkak,813,RGI2000-v7.0-G-13-25907,78.27280331,42.14030999,"13: Asia, Central",LC08_L2SP_148031_20240813_20240822_02_T1,8,8/13/24,3.72,4.511986986,1.211574722,0.084810231,2.200330935,0.066009928,0.550632954,3988.067457,39.88067457,1,ok,0.444583902,0.958796804
Kara-Batkak,813,RGI2000-v7.0-G-13-25907,78.27280331,42.14030999,"13: Asia, Central",LE07_L2SP_148031_19990918_20200918_02_T1,8,9/18/99,3,2.950077882,0.809997946,0.056699856,2.326003003,0.06978009,0.348235985,4091.918296,40.91918296,1,ok,0.352768937,0.461654513
Kara-Batkak,813,RGI2000-v7.0-G-13-25907,78.27280331,42.14030999,"13: Asia, Central",LE07_L2SP_148031_20010907_20200917_02_T1,8,9/7/01,8,2.644141443,1.37621097,0.096334768,2.503709924,0.075111298,0.549668697,3931.836922,39.31836922,1,ok,0.449327969,0.558441558
Kara-Batkak,813,RGI2000-v7.0-G-13-25907,78.27280331,42.14030999,"13: Asia, Central",LE07_L2SP_148031_20020825_20200916_02_T1,8,8/25/02,2,0.74637091,0.920614937,0.064443046,2.247012611,0.067410378,0.409706173,4076.032379,40.76032379,1,ok,0.411204818,0.570181766
Kara-Batkak,813,RGI2000-v7.0-G-13-25907,78.27280331,42.14030999,"13: Asia, Central",LT05_L2SP_148031_20060812_20200831_02_T1,8,8/12/06,1,1.586572558,1.045340229,0.073173816,2.276603402,0.068298102,0.459166594,4035.57848,40.3557848,1,ok,0.465078933,0.580072793
Kara-Batkak,813,RGI2000-v7.0-G-13-25907,78.27280331,42.14030999,"13: Asia, Central",LT05_L2SP_148031_20100908_20200823_02_T1,8,9/8/10,13,12.99391306,0.805565356,0.056389575,1.932717252,0.057981518,0.416804556,4043.888799,40.43888799,1,ok,0.42138953,0.474533048
Kara-Batkak,813,RGI2000-v7.0-G-13-25907,78.27280331,42.14030999,"13: Asia, Central",LT05_L2SP_148031_20110911_20200820_02_T1,8,9/11/11,2,3.368589283,1.095937909,0.076715654,2.276118846,0.068283565,0.48149415,4004.489997,40.04489997,1,ok,0.486020934,0.898034398
Kara-Batkak,813,RGI2000-v7.0-G-13-25907,78.27280331,42.14030999,"13: Asia, Central",LT05_L2SP_149031_20070907_20200830_02_T1,8,9/7/07,1,5.638382367,1.410240089,0.098716806,2.512274165,0.075368225,0.561340043,3907.73537,39.0773537,1,ok,0.431451766,0.711864407
Kara-Batkak,813,RGI2000-v7.0-G-13-25907,78.27280331,42.14030999,"13: Asia, Central",LT05_L2SP_149031_20090827_20200825_02_T1,8,8/27/09,1,4.240727858,1.304623918,0.091323674,2.398231179,0.071946935,0.543994227,3963.535786,39.63535786,1,ok,0.451272709,0.751242865
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LC08_L2SP_193027_20230907_20230912_02_T1,9,9/7/23,0.47,5.760953266,0.381776585,0.026724361,3.335773376,0.100073201,0.114449197,3285.94911,32.8594911,1,ok,0.115522336,0.234042553
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LC09_L2SP_193027_20220912_20230329_02_T1,9,9/12/22,0.96,12.31894067,3.126076574,0.21882536,3.585413278,0.107562398,0.871887376,3081.985519,30.81985519,1,ok,0.128369399,0.162790698
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LT05_L2SP_193027_20030916_20200904_02_T1,9,9/16/03,9,1.358371637,3.29279555,0.230495688,4.170038425,0.125101153,0.789631944,3085.945096,30.85945096,0,secondary_peak_too_small,0.208961351,0.085043988
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LC08_L2SP_193027_20150901_20200908_02_T1,9,9/1/15,6.44,8.333055483,1.753403478,0.122738243,3.496787097,0.104903613,0.501432724,3190.015182,31.90015182,1,ok,0.496272147,0.738636364
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LC08_L2SP_193028_20180909_20200830_02_T1,9,9/9/18,6.17,8.84048997,2.895049422,0.20265346,3.561502781,0.106845083,0.812872992,3101.98596,31.0198596,1,ok,0.185851579,0.143396226
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LT05_L2SP_193027_19910830_20200915_02_T1,9,8/30/91,1,7.195059023,2.376111002,0.16632777,4.095780298,0.122873409,0.580136343,3158.098327,31.58098327,1,ok,0.415719347,0.538461538
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LT05_L2SP_193027_20110906_20200820_02_T1,9,9/6/11,7,10.26205276,2.095167104,0.146661697,3.748278599,0.112448358,0.558967816,3173.99694,31.7399694,1,ok,0.436586837,0.630342981
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LT05_L2SP_193027_20090831_20200825_02_T1,9,8/31/09,1,6.882675621,1.650103182,0.115507223,3.663898733,0.109916962,0.450368119,3197.970988,31.97970988,1,ok,0.452843632,0.975
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LT05_L2SP_193027_20061010_20200831_02_T1,9,10/10/06,2,6.84925417,3.500888962,0.245062227,4.102723369,0.123081701,0.853308558,3054.044946,30.54044946,0,secondary_peak_too_small,0.145176588,0.08788774
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LC08_L2SP_193027_20190827_20200826_02_T1,9,8/27/19,3.11,7.256980003,1.604600576,0.11232204,3.531914491,0.105957435,0.454314673,3197.957552,31.97957552,1,ok,0.456384844,0.972265533
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LC08_L2SP_193027_20200914_20200919_02_T1,9,9/14/20,0.9,9.357053832,1.319907652,0.092393536,3.471765507,0.104152965,0.380183411,3213.87233,32.1387233,1,ok,0.380650993,0.915792458
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LT05_L2SP_193027_20080929_20200829_02_T1,9,9/29/08,15,5.586145578,3.48773703,0.244141592,4.022480018,0.120674401,0.867061369,3057.95867,30.5795867,0,secondary_peak_too_small,0.131304258,0.067741935
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LT05_L2SP_193027_19920917_20200914_02_T1,9,9/17/92,1,6.534568577,2.762925623,0.193404794,4.060303971,0.121809119,0.680472606,3121.943067,31.21943067,1,ok,0.31683095,0.198529412
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LC08_L2SP_193028_20130810_20200912_02_T1,9,8/10/13,9.7,12.36514325,3.416739234,0.239171746,3.957033778,0.118711013,0.863459709,3077.987194,30.77987194,0,secondary_peak_too_small,0.136631843,0.039685086
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LT05_L2SP_193027_20040902_20200903_02_T1,9,9/2/04,1,6.942770726,2.562580199,0.179380614,3.989842987,0.11969529,0.642275951,3142.054039,31.42054039,1,ok,0.356334053,0.279411765
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LT05_L2SP_193027_19880922_20211118_02_T1,9,9/22/88,5,4.354156247,3.043493461,0.213044542,4.182435499,0.125473065,0.727684494,3106.031417,31.06031417,1,ok,0.268291674,0.139732072
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LT05_L2SP_193027_20050905_20200901_02_T1,9,9/5/05,6,8.584708694,3.067482202,0.214723754,4.003119187,0.120093576,0.766273013,3102.006042,31.02006042,0,secondary_peak_too_small,0.233258632,0.086016669
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LT05_L2SP_193027_19900928_20211121_02_T1,9,9/28/90,5,3.114863417,3.690533343,0.258337334,4.238444988,0.12715335,0.870728145,3033.940331,30.33940331,0,secondary_peak_too_small,0.125369821,0.072413793
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LT05_L2SP_193027_19891027_20200916_02_T1,9,10/27/89,4,3.481070439,3.409255989,0.238647919,4.149205157,0.124476155,0.821664839,3061.8814,30.618814,1,ok,0.176059348,0.103448276
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LE07_L2SP_193027_19990913_20200918_02_T1,9,9/13/99,1,5.944652171,2.857435475,0.200020483,4.056647927,0.121699438,0.704383404,3113.866246,31.13866246,1,ok,0.293395965,0.218243819
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LE07_L2SP_193027_20000814_20200918_02_T1,9,8/14/00,10,5.002103726,3.503979354,0.245278555,4.252920998,0.12758763,0.823899469,3065.995272,30.65995272,0,secondary_peak_too_small,0.175402673,0.042983281
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LT05_L2SP_193027_19970915_20200909_02_T1,9,9/15/97,1,5.650527519,3.415464505,0.239082515,4.121187448,0.123635623,0.828757378,3061.918657,30.61918657,0,secondary_peak_too_small,0.169592838,0.065340909
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LT05_L2SP_193027_19930920_20200913_02_T1,9,9/20/93,9,0.726301333,3.666516988,0.256656189,4.229868208,0.126896046,0.866815893,3038.059457,30.38059457,0,secondary_peak_too_small,0.132189017,0.057033239
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LT05_L2SP_193027_20010825_20200906_02_T1,9,8/25/01,1,6.31149428,3.219076199,0.225335334,4.083290181,0.122498705,0.788353523,3085.945096,30.85945096,1,ok,0.211042331,0.133093525
Kesselwandferner,507,RGI2000-v7.0-G-11-03119,10.7907,46.8424,11: Central Europe,LT05_L2SP_193027_19850813_20200918_02_T1,9,8/13/85,2,3.370327149,3.526186509,0.246833056,4.288505174,0.128655155,0.822241403,3065.995272,30.65995272,0,secondary_peak_too_small,0.175651424,0.054205607
Kongsvegen,1456,RGI2000-v7.0-G-07-00254,13.1481,78.7872,07: Svalbard and Jan Mayen,LT05_L2SP_215004_19930813_20241104_02_T1,8,8/13/93,2,1.399225423,39.90832527,2.793582769,103.9675545,3.119026636,0.38385365,676.1375771,6.761375771,1,ok,0.384635365,0.337467534
Kongsvegen,1456,RGI2000-v7.0-G-07-00254,13.1481,78.7872,07: Svalbard and Jan Mayen,LE07_L2SP_217003_20020711_20200916_02_T1,8,7/11/02,9,2.594945207,75.22936556,5.266055589,103.9522382,3.118567145,0.723691638,483.879168,4.83879168,1,ok,0.273966423,0.131962022
Kongsvegen,1456,RGI2000-v7.0-G-07-00254,13.1481,78.7872,07: Svalbard and Jan Mayen,LE07_L2SP_214004_20000817_20200917_02_T1,8,8/17/00,14,0.622290152,63.67914747,4.457540323,104.7706288,3.143118864,0.607795794,580.0886652,5.800886652,1,ok,0.388562623,0.594946236
Kongsvegen,1456,RGI2000-v7.0-G-07-00254,13.1481,78.7872,07: Svalbard and Jan Mayen,LC08_L2SP_214004_20140715_20200911_02_T1,8,7/15/14,10.75,1.210016626,88.62159728,6.20351181,104.6284085,3.138852254,0.847012762,377.9558219,3.779558219,1,ok,0.147706905,0.160282027
Kongsvegen,1456,RGI2000-v7.0-G-07-00254,13.1481,78.7872,07: Svalbard and Jan Mayen,LC08_L2SP_215004_20200823_20200905_02_T1,8,8/23/20,6.96,2.051396114,37.21460988,2.605022691,97.9013372,2.937040116,0.380123612,676.1261128,6.761261128,1,ok,0.384296652,0.657328031
Kongsvegen,1456,RGI2000-v7.0-G-07-00254,13.1481,78.7872,07: Svalbard and Jan Mayen,LC08_L2SP_216003_20150801_20200908_02_T1,8,8/1/15,10.81,0.045604633,65.76230162,4.603361113,101.7453712,3.052361136,0.64634195,564.1179443,5.641179443,1,ok,0.35226933,0.213208838
Kongsvegen,1456,RGI2000-v7.0-G-07-00254,13.1481,78.7872,07: Svalbard and Jan Mayen,LC08_L2SP_216004_20190727_20200827_02_T1,8,7/27/19,2.2,1.646472921,54.15242137,3.790669496,102.1933592,3.065800775,0.529901569,619.945323,6.19945323,1,ok,0.467955764,0.47823597
Kongsvegen,1456,RGI2000-v7.0-G-07-00254,13.1481,78.7872,07: Svalbard and Jan Mayen,LC08_L2SP_219003_20220708_20220721_02_T1,8,7/8/22,7.85,1.777101904,65.44642223,4.581249556,101.5156184,3.045468552,0.644693135,566.0265925,5.660265925,1,ok,0.351120767,0.454091705
Kongsvegen,1456,RGI2000-v7.0-G-07-00254,13.1481,78.7872,07: Svalbard and Jan Mayen,LC08_L2SP_220003_20170802_20200903_02_T1,8,8/2/17,4.96,2.04536352,70.46837356,4.932786149,102.7722596,3.083167788,0.685675043,534.0308494,5.340308494,1,ok,0.308954804,0.263652823
Kongsvegen,1456,RGI2000-v7.0-G-07-00254,13.1481,78.7872,07: Svalbard and Jan Mayen,LC08_L2SP_220003_20180805_20200831_02_T1,8,8/5/18,13.73,0.192129074,44.00146151,3.080102306,102.3610854,3.070832562,0.429865132,661.978796,6.61978796,1,ok,0.431937777,0.824603454
Kongsvegen,1456,RGI2000-v7.0-G-07-00254,13.1481,78.7872,07: Svalbard and Jan Mayen,LC08_L2SP_221003_20210703_20210712_02_T1,8,7/3/21,9.07,7.913528842,60.37720958,4.226404671,104.4862939,3.134588816,0.577848131,598.0446519,5.980446519,1,ok,0.419587006,0.290278908
Kongsvegen,1456,RGI2000-v7.0-G-07-00254,13.1481,78.7872,07: Svalbard and Jan Mayen,LC09_L2SP_215004_20230808_20230810_02_T1,8,8/8/23,11.31,1.920630675,35.50323181,2.485226227,96.71544405,2.901463322,0.367089581,686.0041014,6.860041014,1,ok,0.368103901,0.772366664
Kongsvegen,1456,RGI2000-v7.0-G-07-00254,13.1481,78.7872,07: Svalbard and Jan Mayen,LC09_L2SP_216004_20240801_20240802_02_T1,8,8/1/24,3.04,2.824904135,28.20776075,1.974543252,88.92405155,2.667721546,0.317211826,713.9729683,7.139729683,1,ok,0.318734715,0.900729702
Kongsvegen,1456,RGI2000-v7.0-G-07-00254,13.1481,78.7872,07: Svalbard and Jan Mayen,LE07_L2SP_218003_19990710_20200918_02_T1,8,7/10/99,5,0.158472213,2.311157474,0.161781023,106.1537887,3.184613661,0.021771785,883.8687221,8.838687221,0,secondary_peak_too_small,0.02161786,0.062721852
Kongsvegen,1456,RGI2000-v7.0-G-07-00254,13.1481,78.7872,07: Svalbard and Jan Mayen,LT05_L2SP_215004_19970824_20250425_02_T1,8,8/24/97,14,0.446751505,96.05243154,6.723670208,104.7734706,3.143204118,0.916762908,284.0795526,2.840795526,0,secondary_peak_too_small,0.080024194,0.096478326
Kongsvegen,1456,RGI2000-v7.0-G-07-00254,13.1481,78.7872,07: Svalbard and Jan Mayen,LT05_L2SP_216004_19880721_20241111_02_T1,8,7/21/88,2,0.557994315,91.09743167,6.376820217,106.544371,3.196331131,0.855018719,363.9905789,3.639905789,0,secondary_peak_too_small,0.14280657,0.080454949
Kongsvegen,1456,RGI2000-v7.0-G-07-00254,13.1481,78.7872,07: Svalbard and Jan Mayen,LT05_L2SP_217003_19890731_20200916_02_T1,8,7/31/89,5,0.44268006,75.88907069,5.312234948,105.4481197,3.163443591,0.719681592,492.0302734,4.920302734,1,ok,0.274420976,0.262897896
Kongsvegen,1456,RGI2000-v7.0-G-07-00254,13.1481,78.7872,07: Svalbard and Jan Mayen,LT05_L2SP_218003_19960725_20241031_02_T1,8,7/25/96,4,0.447614664,88.17546093,6.172282265,106.5776573,3.19732972,0.827335327,388.0677212,3.880677212,1,ok,0.167101737,0.149590037
Kongsvegen,1456,RGI2000-v7.0-G-07-00254,13.1481,78.7872,07: Svalbard and Jan Mayen,LT05_L2SP_219003_19980706_20250425_02_T1,8,7/6/98,6,0.028220862,93.59415271,6.55159069,106.30907,3.189272101,0.880396684,340.0642386,3.400642386,1,ok,0.115722612,0.123759512
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LC08_L2SP_195011_20170904_20200903_02_T1,9,9/4/17,2.3,34.93562789,2.333365748,0.163335602,2.891678406,0.086750352,0.80692436,761.7912806,7.617912806,0,secondary_peak_too_small,0.189763914,0.09929078
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LC08_L2SP_196011_20140919_20200910_02_T1,9,9/19/14,7.16,6.339066164,2.287101301,0.160097091,2.820699944,0.084620998,0.810827577,746.1687012,7.461687012,1,ok,0.18574838,0.544331155
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LC08_L2SP_196011_20150821_20200908_02_T1,9,8/21/15,1.07,9.143577991,2.309963318,0.161697432,3.215318656,0.09645956,0.718424382,766.1987308,7.661987308,1,ok,0.281540622,0.142374946
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LC08_L2SP_196011_20200903_20200918_02_T1,9,9/3/20,8.25,7.048928495,2.228713274,0.156009929,2.75688576,0.082706573,0.808416985,761.7912364,7.617912364,1,ok,0.185271494,0.105898994
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LC08_L2SP_198010_20210920_20210925_02_T1,9,9/20/21,5.83,6.186959158,2.23174627,0.156222239,2.688468161,0.080654045,0.83011817,787.0617857,7.870617857,1,ok,0.168334409,0.196435159
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LC09_L2SP_195011_20220825_20230401_02_T1,9,8/25/22,6.08,13.86582935,1.28048652,0.089634056,2.629571302,0.078887139,0.486956379,942.2073396,9.422073396,1,ok,0.482887918,0.907692308
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LE07_L2SP_197010_20020816_20200916_02_T1,9,8/16/02,4,1.677177548,1.823209472,0.127624663,3.694532074,0.110835962,0.493488603,890.0007146,8.900007146,1,ok,0.497571152,0.495603294
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LE07_L2SP_197011_19990909_20200918_02_T1,9,9/9/99,7,4.645175514,1.683659864,0.11785619,3.529809006,0.10589427,0.476983276,901.8106668,9.018106668,1,ok,0.483586484,0.598003366
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LE07_L2SP_198010_20010820_20200917_02_T1,9,8/20/01,15,1.252682542,1.633956396,0.114376948,3.693603944,0.110808118,0.442374554,905.7714523,9.057714523,1,ok,0.452853814,0.867098575
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LT05_L2SP_195011_19890806_20200916_02_T1,9,8/6/89,2,1.383720372,2.817603185,0.197232223,3.783675757,0.113510273,0.744673531,698.1509106,6.981509106,1,ok,0.249559038,0.180901175
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LT05_L2SP_195011_19940905_20200913_02_T1,9,9/5/94,3,2.18923854,2.679419644,0.187559375,3.6619188,0.109857564,0.731698268,722.3780422,7.223780422,1,ok,0.261357773,0.152292106
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LT05_L2SP_195011_20070808_20200830_02_T1,9,8/8/07,5,5.358771623,2.464631323,0.172524193,3.678284821,0.110348545,0.67004907,757.9785815,7.579785815,1,ok,0.32486159,0.199305763
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LT05_L2SP_195011_20110819_20200820_02_T1,9,8/19/11,1,5.812514557,1.559944442,0.109196111,3.50822795,0.105246839,0.444653102,910.189734,9.10189734,1,ok,0.447912375,0.54359265
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LT05_L2SP_196011_20060828_20200831_02_T1,9,8/28/06,11,16.60064399,0.766160509,0.053631236,3.202643845,0.096079315,0.239227509,986.1582529,9.861582529,1,ok,0.239363495,0.368421053
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LT05_L2SP_196011_20090804_20200827_02_T1,9,8/4/09,5,5.312899492,2.673736556,0.187161559,3.660467377,0.109814021,0.730435838,726.168592,7.26168592,1,ok,0.265504438,0.112257875
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LT05_L2SP_197010_19900908_20200915_02_T1,9,9/8/90,1,1.297576778,2.086432448,0.146050271,3.65373095,0.109611929,0.571041622,837.9790039,8.379790039,1,ok,0.421578625,0.348228414
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LT05_L2SP_197010_19910826_20200915_02_T1,9,8/26/91,1,1.131779252,2.301010345,0.161070724,3.711332679,0.11133998,0.619995712,790.1337221,7.901337221,1,ok,0.379289081,0.427618388
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LT05_L2SP_197010_19920913_20200914_02_T1,9,9/13/92,5,0.924821268,2.677432787,0.187420295,3.638133859,0.109144016,0.735935755,718.1553141,7.181553141,1,ok,0.259255141,0.476655568
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LT05_L2SP_197010_19960807_20200911_02_T1,9,8/7/96,3,0.81369692,3.202454239,0.224171797,3.785236157,0.113557085,0.846038161,602.1771958,6.021771958,1,ok,0.147489682,0.121605363
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LT05_L2SP_198010_19860904_20200917_02_T1,9,9/4/86,1,1.079506359,2.007220073,0.140505405,3.678783393,0.110363502,0.545620619,858.1418263,8.581418263,1,ok,0.449685812,0.429401364
Langfjordjoekelen,323,RGI2000-v7.0-G-08-01503,21.737,70.13,08: Scandinavia,LT05_L2SP_198010_19970801_20200910_02_T1,9,8/1/97,2,0.80178439,3.170733332,0.221951333,3.788621824,0.113658655,0.83690943,609.9855347,6.099855347,1,ok,0.160864016,0.124816446
Langjokull S Dome,3101,RGI2000-v7.0-G-06-00454,-20.0311,64.6423,06: Iceland,LC08_L2SP_219015_20170710_20200903_02_T1,8,7/10/17,4.2,5.25610014,100.5771858,7.040403005,117.5754583,3.527263749,0.855426696,894.0207806,8.940207806,0,secondary_peak_too_small,0.144214897,0.074161623
Langjokull S Dome,3101,RGI2000-v7.0-G-06-00454,-20.0311,64.6423,06: Iceland,LC08_L2SP_219015_20200702_20200913_02_T1,8,7/2/20,5.95,6.290051421,106.1878624,7.433150369,117.4949288,3.524847865,0.903765494,833.9973667,8.339973667,0,secondary_peak_too_small,0.095742643,0.018483253
Langjokull S Dome,3101,RGI2000-v7.0-G-06-00454,-20.0311,64.6423,06: Iceland,LC08_L2SP_220015_20160730_20200906_02_T1,8,7/30/16,8.86,0.441036838,81.2304782,5.686133474,114.9059858,3.447179575,0.70692991,1045.986263,10.45986263,1,ok,0.292671743,0.128652738
Langjokull S Dome,3101,RGI2000-v7.0-G-06-00454,-20.0311,64.6423,06: Iceland,LC08_L2SP_220015_20220816_20220824_02_T1,8,8/16/22,3.62,1.204289206,85.34582131,5.974207492,112.9762486,3.389287457,0.755431539,1022.034234,10.22034234,1,ok,0.243779828,0.355799769
Langjokull S Dome,3101,RGI2000-v7.0-G-06-00454,-20.0311,64.6423,06: Iceland,LC08_L2SP_220015_20230718_20230802_02_T1,8,7/18/23,4.19,1.363620811,82.50195084,5.775136559,110.4996199,3.314988597,0.746626558,1038.059147,10.38059147,1,ok,0.253114877,0.10806856
Langjokull S Dome,3101,RGI2000-v7.0-G-06-00454,-20.0311,64.6423,06: Iceland,LC09_L2SP_220015_20240829_20240830_02_T1,8,8/29/24,7.98,0.714976043,62.59048428,4.3813339,108.4172351,3.252517053,0.577311202,1150.018857,11.50018857,1,ok,0.417528966,0.548011426
Langjokull S Dome,3101,RGI2000-v7.0-G-06-00454,-20.0311,64.6423,06: Iceland,LT05_L2SP_219015_19860907_20200918_02_T1,8,9/7/86,6,1.125012771,101.8190066,7.127330461,126.3349384,3.790048152,0.805944958,881.961986,8.81961986,1,ok,0.192225823,0.142184224
